experiment,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
01.00-resazurin-20260429-freshwater_stress,corrected_fc,initial_slope,9b,11,0.30176089162846853,0.14432657298381002,0.04351609907864929,0.299733594677415,0.18665909397453984
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,1,11,0.29208605221125683,0.022491741431240102,0.006781515200828597,0.28448565195591025,0.034308783045312874
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,10,11,0.3241427746154974,0.043689103009422366,0.013172760191767356,0.3103760113647882,0.0402820484692068
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,3,11,0.2893567525690285,0.026918358306712728,0.008116190406882967,0.28072858706572273,0.03449772600662615
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,5,11,0.3036173709721288,0.029402144046265916,0.008865079984858724,0.3062899089475855,0.04736232571419341
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,6,11,0.3031947671496585,0.0267091846062031,0.008053122163192003,0.31060007835654513,0.026875297548672905
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,7,11,0.29138974963972486,0.036779977443612784,0.011089580452563507,0.2865532806798754,0.030358639504088403
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,8,11,0.2988701896472425,0.05882471013320522,0.0177363174466599,0.273878981459011,0.05061465952966182
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,9,11,0.2977387709652057,0.02959078732150517,0.008921958072421665,0.2856490235906186,0.03357392344300619
01.00-resazurin-20260429-freshwater_stress,corrected_fc,late_early_auc_ratio,9b,11,0.30655576784554084,0.029527480888903265,0.008902870464807443,0.2969684967800507,0.025876400092536056
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,1,11,4.1612988249838497e-4,0.0013801466843018225,4.1612988249838475e-4,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,10,11,0.001204543975449226,0.003995020410048149,0.0012045439754492261,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,3,11,0.001653355590717384,0.0022848282392900023,6.889016345575728e-4,0,0.0033564573200473456
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,5,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,6,11,0.011104066072787204,0.03355532524439148,0.010117311232180652,0,0.0020366429301030666
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,7,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,8,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,9,11,4.205562086524316e-4,9.379206824797484e-4,0.00028279372608176263,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_depression_index,9b,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,1,11,5.997397387620668,1.7464708598933156,0.5265807772323167,5.577211607696044,2.372948554898776
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,10,11,5.549056887425284,2.232026556198101,0.6729813280925648,4.494776010506347,2.450438728873646
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,3,11,4.581470048188753,2.074358198935675,0.6254425296970035,3.928219890426223,2.8490247009281053
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,5,11,6.2016027774738225,4.239237527492291,1.2781782068987149,5.424607943279457,2.3755662491605514
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,6,11,3.9575639614592304,1.2413775617376472,0.3742894177681838,3.515582630933048,1.4354836408394727
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,7,11,3.9462816897679915,2.557531882031846,0.7711248765519202,3.2046282272551165,1.8066084061050507
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,8,11,5.423073839214576,3.057564802815171,0.921890474830447,4.2008898273131745,2.6885775544922415
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,9,11,5.879164018956479,2.48547138140878,0.7493978181181129,5.17440557257973,2.978441836170452
01.00-resazurin-20260429-freshwater_stress,corrected_fc,metabolic_scope,9b,11,9.974468958645165,4.608745045184282,1.3895889153896188,8.528831488659101,6.318614798004109
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,1,11,0.012101859280130602,0.027860882600193083,0.008400372173907435,0.007613668552200803,0.022729783210466703
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,10,11,0.052490217536236096,0.06375106867885699,0.019221670435631524,0.05203684534051808,0.0733864839770606
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,3,11,-6.528481636144307e-4,0.029245978591165248,0.008817994328514723,-0.005764464609512743,0.03121939723419631
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,5,11,0.06080640371329167,0.06957771191914167,0.020978469473384696,0.043206659579051454,0.059486952675807406
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,6,11,0.004863209973453759,0.13621450711225502,0.04107021919041336,0.028985507246376496,0.0761284007382993
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,7,11,0.027098865425344103,0.045717661434962614,0.013784393570206548,0.008130081300813385,0.01314995728859325
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,8,11,0.018309136050269143,0.03731974199010624,0.011252325586732155,0.014285714285714235,0.0188442920660572
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,9,11,0.03415314459933907,0.0489597497864797,0.01476191998831237,0.012820512820512775,0.0578895028550781
01.00-resazurin-20260429-freshwater_stress,corrected_fc,min_slope,9b,11,0.06593646685427151,0.07992376495681147,0.024097921835845373,0.054617992331720266,0.10199320873478124
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,1,11,5.9953544867013635,1.7464708598933159,0.5265807772323167,5.575168706776738,2.372948554898776
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,10,11,5.528627878232229,2.232026556198101,0.6729813280925648,4.474347001313292,2.450438728873647
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,3,11,4.5886202014063215,2.074358198935675,0.6254425296970035,3.935370043643792,2.849024700928105
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,5,11,6.22713903896514,4.239237527492291,1.2781782068987149,5.450144204770774,2.375566249160551
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,6,11,3.9463280064030504,1.2413775617376472,0.3742894177681838,3.5043466758768678,1.4354836408394736
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,7,11,3.944238788848686,2.557531882031846,0.7711248765519202,3.202585326335811,1.8066084061050507
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,8,11,5.402644830021521,3.0575648028151714,0.9218904748304471,4.18046081812012,2.6885775544922423
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,9,11,5.895507226310922,2.4854713814087805,0.749397818118113,5.190748779934173,2.978441836170454
01.00-resazurin-20260429-freshwater_stress,corrected_fc,peak_value,9b,11,9.981619111862733,4.608745045184282,1.3895889153896188,8.53598164187667,6.318614798004109
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,1,11,0.9995837476763265,0.0013805527757386133,4.1625232367351305e-4,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,10,11,0.9987894087001548,0.004015077116055399,0.001210591299845273,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,3,11,0.9983496866539356,0.002280992930392122,6.87745245414902e-4,1,0.0033486727742745304
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,5,11,1,0,0,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,6,11,0.9888642624757898,0.033639637567772884,0.010142732354167853,1,0.0020434232662212004
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,7,11,1,0,0,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,8,11,1,0,0,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,9,11,0.9995808174190511,9.348802559107583e-4,2.818770029788565e-4,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,resilience_ratio,9b,11,1,0,0,1,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,1,11,0.8282213296801086,0.04447612315993967,0.013410055695559624,0.8252422169443586,0.07335167745376237
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,10,11,0.8591711750292428,0.06595115588983445,0.01988502168880168,0.8536539598254507,0.0624637990036665
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,3,11,0.7944076016453205,0.06765673814709544,0.02039927408847642,0.7623057572997549,0.09628856353833282
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,5,11,0.8085630683696968,0.06215076363370272,0.01873916030973248,0.8181002615180658,0.10812219067248274
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,6,11,0.7935900626565904,0.04738128863997576,0.014285996045666209,0.809062673964538,0.06299599711346571
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,7,11,0.7944105314647044,0.061516425885773114,0.018547900282437794,0.7800024289396202,0.05970404759502379
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,8,11,0.8172217398246147,0.09094424838203083,0.02742072261128022,0.7656274038491785,0.1343774045488979
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,9,11,0.8141460535518592,0.0677634135559841,0.02043143793444382,0.795667876184149,0.0849626778260758
01.00-resazurin-20260429-freshwater_stress,corrected_fc,stability_cv,9b,11,0.8304448005410756,0.055149872447460134,0.016628312194925866,0.8172542153441805,0.07698435821423721
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,1,11,30.568181818181817,0.8950622121597825,0.26987141106904355,30.5,0.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,10,11,23.477272727272727,11.839264412039366,3.5696725316856552,29.5,8
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,3,11,28.772727272727273,9.045340337332908,2.727272727272727,31.5,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,5,11,28.318181818181817,8.919845086302583,2.68943448539645,31.5,1
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,6,11,31.227272727272727,0.4670993664969138,0.14083575804390608,31.5,0.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,7,11,27.59090909090909,8.6655010871218,2.6127468842181663,30.5,1
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,8,11,28.09090909090909,7.926437351730542,2.389910783631684,30.5,2.625
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,9,11,27.954545454545453,9.13634102213393,2.7547104661045805,30.5,1.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_min_slope,9b,11,27.75,9.109747526688102,2.746692225535686,30.5,2
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,1,11,31.818181818181817,0.6030226891555275,0.18181818181818188,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,10,11,31.90909090909091,0.3015113445777637,0.09090909090909093,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,3,11,31.545454545454547,0.5222329678670934,0.15745916432444335,32,1
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,5,11,32,0,0,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,6,11,31.636363636363637,0.674199862463242,0.20327890704543541,32,0.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,7,11,31.818181818181817,0.6030226891555274,0.18181818181818185,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,8,11,31.90909090909091,0.3015113445777637,0.09090909090909093,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,9,11,31.727272727272727,0.6466697906828632,0.19497827808661106,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_peak,9b,11,32,0,0,32,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,1,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,10,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,3,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,5,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,6,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,7,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,8,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,9,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_trough,9b,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,1,11,3.1363636363636362,1.1200649331826502,0.33771228401830383,2.5,2
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,10,11,9.84090909090909,12.842445603969248,3.8721430417195575,2.5,13.875
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,3,11,2.1363636363636362,1.3618169680781096,0.4106032651140442,1.5,1
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,5,11,9.25,12.243365550370536,3.691513609249291,2.5,14.875
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,6,11,4.568181818181818,7.880427422648873,2.3760382680503422,2.5,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,7,11,4.931818181818182,7.803918013641377,2.352969813267642,2.5,1.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,8,11,5.386363636363637,7.7292978629721265,2.3304709913067607,4.5,2.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,9,11,5.3181818181818175,8.435854216594569,2.5435057475074254,2.5,2.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,time_to_vmax,9b,11,7.272727272727272,10.423803615676084,3.14289504377705,2.5,2.5
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,1,11,-0.0020429009193054792,0,0,-0.0020429009193054792,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,10,11,-0.02042900919305413,0,0,-0.02042900919305413,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,3,11,0.007150153217568844,0,0,0.007150153217568844,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,5,11,0.0255362614913176,0,0,0.0255362614913176,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,6,11,-0.011235955056179804,0,0,-0.011235955056179804,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,7,11,-0.0020429009193054792,0,0,-0.0020429009193054792,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,8,11,-0.02042900919305413,0,0,-0.02042900919305413,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,9,11,0.01634320735444328,0,0,0.01634320735444328,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,trough_value,9b,11,0.007150153217568844,0,0,0.007150153217568844,0
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,1,11,0.505788778614036,0.17898901452507154,0.05396721843410319,0.46522044910330046,0.30027334998074295
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,10,11,0.42498883723652964,0.29174615805154075,0.08796477638951679,0.3153155031164661,0.14432591951112872
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,3,11,0.3664364315661224,0.09901676405803375,0.029854677666876935,0.33698579255269745,0.14672029791604696
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,5,11,0.44952200151666877,0.25319160413287367,0.0763401409979036,0.36275696920090106,0.14758410807457906
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,6,11,0.37346402721531846,0.1925051107261022,0.058042474773118344,0.3333333333333335,0.14084087581978927
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,7,11,0.31780980823401767,0.16455538295399239,0.049615314771967046,0.28735867000105664,0.14695245463557727
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,8,11,0.43570158169037426,0.23425965112278763,0.0706319423903495,0.35249120417659746,0.09390210561705381
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,9,11,0.4201968837067938,0.09580283392035709,0.028885641269687047,0.4350477678303191,0.1564020734315924
01.00-resazurin-20260429-freshwater_stress,corrected_fc,vmax,9b,11,0.7659772658360722,0.28779762749119625,0.08677424963116093,0.7487371793974842,0.3473700258074973
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,1,11,0.5866797235364537,0.17573044138711927,0.052984721665874215,0.599596690362561,0.28046474511155395
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,10,11,0.4672541406534523,0.1608188898568453,0.0484887197142407,0.4498243639724868,0.12168317628786501
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,3,11,0.481531605912307,0.2973265008398296,0.08964731304681858,0.3798545329712491,0.19264841083732953
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,5,11,0.6324699693431107,0.5048720365494711,0.15222464657974485,0.44177940859217263,0.12015064238332196
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,6,11,0.33873061110372693,0.07842946974921164,0.02364737487860584,0.34379054319521485,0.10709473032581485
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,7,11,0.318539917951445,0.09741021839988087,0.029370285925361693,0.29094934651755244,0.13814990581323855
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,8,11,0.4865452295433244,0.22172708138256497,0.06685323043696038,0.4288273401980178,0.07960127970441838
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,9,11,0.6687574333977176,0.26418894440301494,0.07965596384953308,0.7158487358243745,0.4258631018491352
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_early,9b,11,0.7298524023183466,0.18634150450113224,0.056184077572779774,0.7029941360456254,0.22853498687394813
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,1,11,0.17008137864093997,0.0480172740646832,0.014477752866201609,0.15928955082407548,0.06804941609695112
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,10,11,0.15345224212467634,0.06066792164157577,0.018292066626889914,0.1396146919044832,0.04696354811878675
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,3,11,0.1428522099961765,0.10173745703760606,0.030674997465331064,0.11140664373470313,0.05851739855864495
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,5,11,0.19702211915370987,0.16945126551353007,0.05109147890538808,0.14160863502015575,0.04576172548109379
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,6,11,0.10279435148650806,0.024904597461409633,0.007509018666757577,0.11027487836662934,0.025949675822070917
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,7,11,0.09519414255655954,0.042178643081536626,0.012717339387979696,0.08337248975627054,0.03892017374503687
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,8,11,0.1556411942278374,0.12054791718228049,0.03634656459567828,0.11383975065430801,0.03168659267955849
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,9,11,0.20221023671870997,0.09030831568000192,0.02722898168723051,0.2044814924268113,0.14940373849297775
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_late,9b,11,0.22585582188048126,0.06790481793166667,0.020474072957885052,0.20365397049033623,0.08865688681667722
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,1,11,0.7567611021773937,0.22275447742363177,0.0671630019987163,0.7621530045760013,0.33791403726706426
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,10,11,0.6207063827781286,0.21870879746097097,0.06594318359344313,0.5894390558769701,0.16413114205042545
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,3,11,0.6243838159084835,0.39856889634848447,0.12017304384490686,0.5079109101392858,0.24952052742202124
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,5,11,0.8294920884968207,0.6740868096430005,0.20324482033759608,0.5833880436123283,0.16278599295545004
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,6,11,0.441524962590235,0.1022241757979295,0.030821748693187406,0.4540654215618442,0.13366623133886407
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,7,11,0.41373406050800454,0.13839724618470783,0.04172833978301103,0.37432183627382304,0.17707007955827547
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,8,11,0.6421864237711619,0.3407388190201843,0.10273661947261503,0.5419116778196995,0.10048680132957344
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,9,11,0.8709676701164276,0.35259015067871846,0.10630993041601668,0.9203302282511857,0.5752668403421128
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,auc_total,9b,11,0.9557082241988278,0.25202391549180087,0.07598806962568555,0.9066481065359616,0.29821659090935415
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,1,11,-1.3475547872945413e-5,3.0525270465701176e-6,9.203715341713459e-7,-1.4195980176818912e-5,4.4108212684348725e-6
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,10,11,-1.3889079509688855e-4,4.082743434466995e-5,1.2309934624921803e-5,-1.2081094029565004e-4,6.0756757240139515e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,3,11,4.9790080784516855e-5,1.4759968913552305e-5,4.450298073051149e-6,4.839228188454353e-5,1.6588686987201715e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,5,11,1.8288121914906454e-4,3.8189130892531646e-5,1.1514456203663427e-5,1.7564698654128105e-4,5.754659794416649e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,6,11,-7.200698110016408e-5,1.723584417571897e-5,5.196802552353843e-6,-6.84168050282522e-5,2.7004526978190415e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,7,11,-1.2512013425742692e-5,3.1756045754724008e-6,9.57480805397982e-7,-1.332946796535005e-5,3.8588910978102215e-6
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,8,11,-1.3313686200999028e-4,2.947711608642987e-5,8.887684905494295e-6,-1.2871505020353542e-4,3.943216469382471e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,9,11,1.3000770532180757e-4,3.40816171501404e-5,1.02759942123234e-5,1.2138629030766408e-4,3.791863763149029e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,baseline_value,9b,11,4.028053443950944e-5,1.0468198577122155e-5,3.156280628295133e-6,3.879164298113543e-5,1.1493759513232133e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,1,11,-0.41659834489551373,0.12943776908288415,0.03902695579532648,-0.4148360491932909,0.2114166988928044
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,10,11,-0.31380189852877594,0.10608056379643278,0.03198449342382968,-0.3134801992046754,0.06726522737145746
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,3,11,-0.3386793959161305,0.1965959088989974,0.05927589683062423,-0.2538010365993485,0.1357762942526377
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,5,11,-0.4354478501894009,0.33589579100193523,0.10127639158300497,-0.30611986755747034,0.07041611821097415
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,6,11,-0.23593625961721887,0.05561527921487682,0.01676863761514526,-0.23761678892052027,0.07843198156720652
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,7,11,-0.22334577539488545,0.05815306879532382,0.017533809963801276,-0.21223954523897143,0.08898164964619898
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,8,11,-0.330904035315487,0.10623772928467125,0.03203188060150968,-0.3056018803319721,0.061389121462884444
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,9,11,-0.4665471966790077,0.17771597028920888,0.053583381154841264,-0.5113672433975631,0.24821097668404446
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,9b,11,-0.5039965804378653,0.12309503327241986,0.037114548992811865,-0.4859584711898852,0.15885338283854222
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,1,11,2.0767822794234715e-5,6.887907592106677e-5,2.0767822794234705e-5,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,10,11,3.6368218734091456e-5,1.2061973583455533e-4,3.6368218734091435e-5,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,3,11,7.601620317439217e-5,1.7177807480767474e-4,5.179303830424167e-5,0,6.332957974214924e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,5,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,6,11,2.4865855012636326e-4,7.673206122573048e-4,2.313558695239328e-4,0,3.573072184633475e-5
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,7,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,8,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,9,11,1.8833659128095834e-5,4.449695257663403e-5,1.341633600099391e-5,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,depression_abs,9b,11,0,0,0,0,0
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,final_delta,1,11,0.03862658536746034,0.010843638413574016,0.0032694799981917893,0.03590877570147489,0.014941082670460605
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,final_delta,10,11,0.037015242152495756,0.015659422945911872,0.004721493667733773,0.033949167463213414,0.011735994018300284
01.00-resazurin-20260429-freshwater_stress,metabolism_per_area_mm2_measurement,final_delta,3,11,0.03252578289846248,0.023231601906004515,0.007004591527374758,0.0249834513612682,0.013162702718921802
