experiment,trace_id,family_id_group,treatment_group,round_group,cup_id_group,sample_id_group,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
01.00-resazurin-20260429-freshwater_stress,46,8,NA,NA,NA,46,corrected_fc,-0.02042900919305413,5.200365203520506,5.200365203520506,-0.02042900919305413,32,0,95.48679460450278,72.68153658331818,22.805258021184603,-49.87627856213358,0.3137696187124758,0.13248072536975108,0.33711829702286833,4.5,0.041095890410958624,31.5,16.75,5.22079421271356,5.22079421271356,0,0,1,0.8818116842803205,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,47,8,NA,NA,NA,47,corrected_fc,-0.02042900919305413,6.283510686440569,6.283510686440569,-0.02042900919305413,32,0,115.2457897492921,87.73381679833464,27.51197295095745,-60.221843847377194,0.3135845897847645,0.12944621869383632,0.38512130262948063,4.5,-0.052943027199890004,28.25,28.25,6.303939695633623,6.303939695633623,0,0,1,0.8985386233191298,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,49,5,NA,NA,NA,49,corrected_fc,0.0255362614913176,5.450144204770774,5.450144204770774,0.0255362614913176,32,0,87.29602160067296,64.20420935228024,23.091812248392717,-41.11239710388753,0.3596619673593504,0.15073904945021932,0.34803921568627416,28.25,0.06801658354863907,1.5,28.25,5.424607943279457,5.424607943279457,0,0,1,0.9065781198045866,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,5,6,NA,NA,NA,5,corrected_fc,-0.011235955056179804,3.94051636081857,4.439371631855165,-0.011235955056179804,30,0,70.57374167870101,52.37187136768695,18.201870311014055,-34.170001056672895,0.3475505044153238,0.7149378324116797,0.8842896222981462,28.25,-0.38851044345038854,30.5,29.5,4.450607586911345,3.95175231587475,0.4988552710365952,0.112087004143808,0.8876293060357894,0.7547626304488532,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,50,5,NA,NA,NA,50,corrected_fc,0.0255362614913176,4.135756287441681,4.135756287441681,0.0255362614913176,32,0,86.84878392181764,68.50831308836928,18.34047083344836,-50.16784225492091,0.2677116105572601,0.3629807028683433,0.5289111890235485,2.5,0,29.5,2.5,4.110220025950364,4.110220025950364,0,0,1,0.7440134192730385,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,51,5,NA,NA,NA,51,corrected_fc,0.0255362614913176,13.229197289419266,13.229197289419266,0.0255362614913176,32,0,229.18456177283937,172.92484242258152,56.259719350257846,-116.66512307232367,0.3253420304572221,0.33545927900545613,0.8130081300813004,28.25,0.17382720047833722,31.5,29.5,13.203661027927948,13.203661027927948,0,0,1,0.8616829047437341,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,52,5,NA,NA,NA,52,corrected_fc,0.0255362614913176,15.41701556870096,15.41701556870096,0.0255362614913176,32,0,263.3560975541313,198.50129645635263,64.85480109777862,-133.64649535857401,0.3267223048693749,0.5513531412407818,1.0366300366300354,28.25,0.20699525193906965,31.5,29.5,15.391479307209641,15.391479307209641,0,0,1,0.8521575138244573,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,53,5,NA,NA,NA,53,corrected_fc,0.0255362614913176,5.804675206360599,5.804675206360599,0.0255362614913176,32,0,103.24743257046629,78.18567795323413,25.061754617232143,-53.123923336001994,0.32054150163182754,0.16703475692239744,0.3870192971316567,2.5,0.06324710819092694,31.5,1.5,5.779138944869282,5.779138944869282,0,0,1,0.8446827833272895,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,54,5,NA,NA,NA,54,corrected_fc,0.0255362614913176,6.063921294554056,6.063921294554056,0.0255362614913176,32,0,108.49468922561766,82.34094365126299,26.15374557435468,-56.18719807690831,0.3176274695748343,0.138686860153448,0.37677185814382746,4.5,0.06934343007672439,31.5,16.75,6.038385033062739,6.038385033062739,0,0,1,0.8645535336698381,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,55,5,NA,NA,NA,55,corrected_fc,0.0255362614913176,3.948280078838712,3.948280078838712,0.0255362614913176,32,0,76.50133435957932,59.16814369362241,17.333190665956927,-41.834953027665485,0.2929480220929295,0.1662734322174108,0.31905220906645176,1.5,0.023277561179127826,31.5,1.5,3.9227438173473943,3.9227438173473943,0,0,1,0.7875007267157816,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,56,5,NA,NA,NA,56,corrected_fc,0.0255362614913176,2.501916968670855,2.501916968670855,0.0255362614913176,32,0,51.88511305917416,40.797002462675074,11.088110596499085,-29.70889186617599,0.27178738454236995,0.2033176151230639,0.2489190815341345,1.5,0.009193054136874323,30.5,2.5,2.4763807071795374,2.4763807071795374,0,0,1,0.7306035334242404,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,57,5,NA,NA,NA,57,corrected_fc,0.0255362614913176,6.051721921950362,6.051721921950362,0.0255362614913176,32,0,114.50718735836678,87.65832651238932,26.84886084597745,-60.809465666411874,0.3062899089475855,0.36275696920090106,0.36275696920090106,0.5,0.002570537580583121,31.5,16.75,6.026185660459045,6.026185660459045,0,0,1,0.8181002615180658,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,58,5,NA,NA,NA,58,corrected_fc,0.0255362614913176,3.4162306393446045,3.4162306393446045,0.0255362614913176,32,0,67.98162084036885,53.42633570282046,14.555285137548381,-38.87105056527208,0.27243652303820615,0.2564813463689869,0.3017100609395953,1.5,0.043206659579051454,30.5,16.75,3.3906943778532868,3.3906943778532868,0,0,1,0.7307383378154452,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,59,5,NA,NA,NA,59,corrected_fc,0.0255362614913176,2.4796699685646644,2.4796699685646644,0.0255362614913176,32,0,49.75974139091463,38.913639926835636,10.846101464078991,-28.067538462756644,0.2787223576224567,0.14241711602568674,0.2219239692456313,2.5,0.009193054136874323,30.5,16.75,2.4541337070733467,2.4541337070733467,0,0,1,0.7535826179501873,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,6,6,NA,NA,NA,6,corrected_fc,-0.011235955056179804,5.155176955049756,5.155176955049756,-0.011235955056179804,32,0,96.90038448937113,74.72265210939156,22.177732379979574,-52.54491972941199,0.29680065888871404,0.2385118944372706,0.5002409081272765,2.5,0.07547169811320753,31.5,4.5,5.166412910105936,5.166412910105936,0,0,1,0.7919733569551687,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,61,9,NA,NA,NA,61,corrected_fc,0.01634320735444328,2.6274551291405226,2.6274551291405226,0.01634320735444328,32,0,54.38110134247775,42.715274332409166,11.665827010068584,-31.049447322340583,0.2731066858961368,0.2163359112797314,0.3193783744345544,1.5,0.01124325113089153,30.5,2.5,2.611111921786079,2.611111921786079,0,0,1,0.7265594558751005,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,62,9,NA,NA,NA,62,corrected_fc,0.01634320735444328,5.190748779934173,5.190748779934173,0.01634320735444328,32,0,104.65813507263647,81.76919298320281,22.888942089433662,-58.88025089376915,0.2799213402306117,0.1828041652479855,0.48386250141868126,1.5,0.03002638747020736,29.5,1.5,5.17440557257973,5.17440557257973,0,0,1,0.787914343272344,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,63,9,NA,NA,NA,63,corrected_fc,0.01634320735444328,6.795732440064892,6.795732440064892,0.01634320735444328,32,0,123.0693891576038,93.83833105509824,29.231058102505557,-64.60727295259268,0.3115044542442066,0.14889893648981545,0.4350477678303191,4.5,0.06801658354863882,29.5,16.75,6.779389232710449,6.779389232710449,0,0,1,0.8590259971015218,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,64,9,NA,NA,NA,64,corrected_fc,0.01634320735444328,5.500621152306546,5.514134665820059,0.01634320735444328,31,0,115.35938319575959,90.79823765287247,24.561145542887118,-66.23709210998535,0.27050244782047383,0.407841702785523,0.5178339728901525,1.5,-0.013513513513513153,31.5,16.75,5.497791458465616,5.484277944952103,0.013513513513513153,0.0024579894700634303,0.9975492957041332,0.7490816872733209,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,65,9,NA,NA,NA,65,corrected_fc,0.01634320735444328,10.046767298452693,10.046767298452693,0.01634320735444328,32,0,167.10894525782166,124.47440131653615,42.63454394128551,-81.83985737525063,0.34251656156085164,0.13511898006280032,0.5173280873655406,4.5,0.13511898006280032,0.5,2.5,10.030424091098249,10.030424091098249,0,0,1,0.908798986070647,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,66,9,NA,NA,NA,66,corrected_fc,0.01634320735444328,4.518702614049979,4.528485519860737,0.01634320735444328,30,0,88.76980858593852,68.53046547929047,20.239343106648057,-48.29112237264241,0.2953335128412965,0.18524939216504333,0.335877368398337,2.5,-0.01682515933188533,30.5,16.75,4.5121423125062945,4.502359406695536,0.009782905810758358,0.002168128825113317,0.9978396959054295,0.8227535988400839,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,67,9,NA,NA,NA,67,corrected_fc,0.01634320735444328,4.587185978001807,4.587185978001807,0.01634320735444328,32,0,91.70395330935145,71.44167184793712,20.26228146141434,-51.179390386522776,0.28361992290077426,0.16861334399194683,0.39660404731240095,2.5,-0.0033530221610345023,30.5,1.5,4.570842770647364,4.570842770647364,0,0,1,0.7910349485429883,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,68,9,NA,NA,NA,68,corrected_fc,0.01634320735444328,3.6436152101942207,3.6436152101942207,0.01634320735444328,32,0,76.75591137287289,60.56281739218627,16.19309398068662,-44.36972341149965,0.2673768275314059,0.27160440165460487,0.3525090735227001,2.5,0.004201711110628725,30.5,16.75,3.6272720028397774,3.6272720028397774,0,0,1,0.7346455496195983,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,69,9,NA,NA,NA,69,corrected_fc,0.01634320735444328,4.10741544660084,4.10741544660084,0.01634320735444328,32,0,75.35778785041427,57.583429094313935,17.77435875610033,-39.8090703382136,0.3086714187685543,0.12030416524798548,0.2531305565013431,4.5,0.048611111111111605,31.5,16.75,4.091072239246397,4.091072239246397,0,0,1,0.8478953890962947,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,7,6,NA,NA,NA,7,corrected_fc,-0.011235955056179804,4.973685490539423,4.973685490539423,-0.011235955056179804,32,0,88.4709707427404,67.14889312466559,21.32207761807481,-45.826815506590776,0.31753431256847686,0.23267182255946284,0.3333333333333335,1.5,0.0952380952380949,31.5,1.5,4.984921445595603,4.984921445595603,0,0,1,0.8351609048795354,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,70,9,NA,NA,NA,70,corrected_fc,0.01634320735444328,10.011986822612611,10.011986822612611,0.01634320735444328,32,0,160.32865337653638,118.1559318536958,42.172721522840575,-75.98321033085523,0.3569242852323326,0.13502086870641072,0.4620947175452699,30.5,0.09933774834437159,31.5,31.5,9.995643615258167,9.995643615258167,0,0,1,0.9322287571944029,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,71,9,NA,NA,NA,71,corrected_fc,0.01634320735444328,7.797052198737592,7.797052198737592,0.01634320735444328,32,0,155.08668742306384,120.62910217123701,34.45758525182682,-86.17151691941018,0.2856490235906186,0.3938084387522589,0.5484992535554333,2.5,0.012820512820512775,31.5,16.75,7.780708991383149,7.780708991383149,0,0,1,0.795667876184149,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,73,9b,NA,NA,NA,73,corrected_fc,0.007150153217568844,5.288895156495358,5.288895156495358,0.007150153217568844,32,0,102.80584818501977,79.51149703474458,23.294351150275183,-56.217145884469396,0.292968338152357,0.2703870839876207,0.556240757397893,1.5,-0.05396917353985842,29.5,29.5,5.2817450032777895,5.2817450032777895,0,0,1,0.7747394863737567,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,74,9b,NA,NA,NA,74,corrected_fc,0.007150153217568844,11.093262210116142,11.093262210116142,0.007150153217568844,32,0,169.97505769303518,123.28945446979152,46.685603223243675,-76.60385124654785,0.378666637986322,0.06104490598872625,0.5493385793011273,28.25,0.06104490598872625,0.5,28.25,11.086112056898573,11.086112056898573,0,0,1,0.957411218750979,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,75,9b,NA,NA,NA,75,corrected_fc,0.007150153217568844,13.973041989895922,13.973041989895922,0.007150153217568844,32,0,238.7589290644066,178.733385901223,60.02554316318361,-118.70784273803937,0.33583844932225887,0.299733594677415,1.2493719460011594,28.25,0.10567181072799059,29.5,29.5,13.965891836678352,13.965891836678352,0,0,1,0.8704727197432199,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,76,9b,NA,NA,NA,76,corrected_fc,0.007150153217568844,10.067841334695268,10.067841334695268,0.007150153217568844,32,0,200.66996510044262,156.40317500851205,44.266790091930545,-112.1363849165815,0.2830299966066634,0.5016172965611169,0.7997957099080694,1.5,0.025961865849508214,31.5,16.75,10.060691181477699,10.060691181477699,0,0,1,0.7876181401293142,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,77,9b,NA,NA,NA,77,corrected_fc,0.007150153217568844,18.890642517252548,18.890642517252548,0.007150153217568844,32,0,346.0774854256458,263.8391044246244,82.23838100102145,-181.60072342360294,0.3116989848050214,0.5091930541368744,1.2164167019606864,4.5,0.18302025461521154,31.5,16.75,18.88349236403498,18.88349236403498,0,0,1,0.8673490410044133,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,78,9b,NA,NA,NA,78,corrected_fc,0.007150153217568844,7.378447395301328,7.378447395301328,0.007150153217568844,32,0,144.41543611493535,112.15350438927624,32.26193172565913,-79.8915726636171,0.2876587040355015,0.16861334399194694,0.8511791091175559,1.5,0.054617992331720266,31.5,1.5,7.3712972420837595,7.3712972420837595,0,0,1,0.7860416694750901,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,79,9b,NA,NA,NA,79,corrected_fc,0.007150153217568844,8.53598164187667,8.53598164187667,0.007150153217568844,32,0,167.83235094519142,130.13335350581383,37.69899743937761,-92.43435606643622,0.2896951198425342,0.31056291715057316,0.7487371793974842,2.5,0.006128702757916216,28.25,4.5,8.528831488659101,8.528831488659101,0,0,1,0.815514464351928,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,8,6,NA,NA,NA,8,corrected_fc,-0.011235955056179804,5.852969688294959,5.852969688294959,-0.011235955056179804,32,0,104.56884380916443,79.30830888141416,25.26053492775027,-54.04777395366389,0.31851057328080357,0.21583833757311163,0.3602336974554824,2.5,0.05732484076433142,31.5,1.5,5.864205643351139,5.864205643351139,0,0,1,0.8467682970024917,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,80,9b,NA,NA,NA,80,corrected_fc,0.007150153217568844,5.87087163772557,5.87087163772557,0.007150153217568844,32,0,106.31769237316989,81.54143258426966,24.77625978890024,-56.765172795369416,0.3038487184204792,0.20616275110657145,0.41343207354443323,2.5,0.12282941777323764,30.5,16.75,5.863721484508002,5.863721484508002,0,0,1,0.8172542153441805,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,81,9b,NA,NA,NA,81,corrected_fc,0.007150153217568844,16.269751743127415,16.269751743127415,0.007150153217568844,32,0,291.2496752453702,221.07787033130523,70.17180491406492,-150.9060654172403,0.31740763925808635,0.4765843584847006,0.949140279196459,4.5,0.20316871696940098,31.5,16.75,16.262601589909846,16.262601589909846,0,0,1,0.8602794850284655,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,82,9b,NA,NA,NA,82,corrected_fc,0.007150153217568844,5.9395160975914045,5.9395160975914045,0.007150153217568844,32,0,112.67966611825435,86.87926221646953,25.80040390178481,-61.078858314684716,0.2969684967800507,0.20766633657962263,0.40909480775678575,2.5,-0.001559466350616212,29.5,16.75,5.932365944373836,5.932365944373836,0,0,1,0.8232968832622974,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,83,9b,NA,NA,NA,83,corrected_fc,0.007150153217568844,6.489558506412439,6.489558506412439,0.007150153217568844,32,0,132.8991317671093,104.28922298831007,28.609908778799223,-75.67931420951085,0.27433236109167436,0.3078041652479856,0.6830027806151404,2.5,0.018386108273749535,31.5,16.75,6.48240835319487,6.48240835319487,0,0,1,0.7749154824881868,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,85,3,NA,NA,NA,85,corrected_fc,0.007150153217568844,9.027587674497786,9.081026557711953,0.007150153217568844,31,0,159.19949140279195,119.7167326353422,39.48275876744978,-80.23397386789242,0.32980150642529205,0.0767194416070821,0.5066138917262512,2.5,-0.053438883214166566,31.5,1.5,9.073876404494383,9.020437521280217,0.053438883214166566,0.005889311340817663,0.9941153257426845,0.8957456436549488,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,86,3,NA,NA,NA,86,corrected_fc,0.007150153217568844,2.9803654522755645,2.987508039193433,0.007150153217568844,31,0,62.62101918056974,49.530390042749595,13.090629137820148,-36.43976090492944,0.26429489302469955,0.24060833049597108,0.27050278061514,2.5,-0.00714258691786851,31.5,16.75,2.980357885975864,2.973215299057996,0.00714258691786851,0.0023965534312097555,0.9976091823606282,0.7325265473048929,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,87,3,NA,NA,NA,87,corrected_fc,0.007150153217568844,6.861502403179958,6.86726686778947,0.007150153217568844,31,0,128.58200109271445,98.22065705394684,30.36134403876761,-67.85931301517923,0.30911363199384734,0.21993649587064792,0.41716353501041253,4.5,-0.005764464609512743,31.5,16.75,6.860116714571902,6.854352249962389,0.005764464609512743,8.402866670282982e-4,0.9991605882339376,0.8625404328011773,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,88,3,NA,NA,NA,88,corrected_fc,0.007150153217568844,4.543496765406878,4.543496765406878,0.007150153217568844,32,0,89.68528685733742,70.02677051413008,19.658516343207353,-50.368254170922725,0.28072858706572273,0.2759618658495064,0.521109976166156,1.5,0.03140960163432016,31.5,1.5,4.536346612189309,4.536346612189309,0,0,1,0.7485958685802016,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,89,3,NA,NA,NA,89,corrected_fc,0.007150153217568844,2.8692543411644538,2.8692543411644538,0.007150153217568844,32,0,62.02548183995044,49.262736733702845,12.762745106247593,-36.49999162745525,0.25907503221427863,0.2151074197491586,0.3104790770106667,1.5,0.004211390009880134,31.5,16.75,2.862104187946885,2.862104187946885,0,0,1,0.7254227496778124,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,9,6,NA,NA,NA,9,corrected_fc,-0.011235955056179804,3.361206015990983,3.3749991194392592,-0.011235955056179804,31,0,72.05822443732168,57.044285160790395,15.013939276531296,-42.0303458842591,0.2631979563634042,0.19769645310133477,0.41839315275967726,2.5,-0.013793103448276334,31.5,4.5,3.3862350744954393,3.372441971047163,0.013793103448276334,0.004073285860206133,0.9959131534675576,0.7325080782748167,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,90,3,NA,NA,NA,90,corrected_fc,0.007150153217568844,2.758143230053342,2.758143230053342,0.007150153217568844,32,0,51.162289021839584,39.45155406391362,11.710734957925968,-27.74081910598765,0.2968383688752528,0.23267182255946295,0.23267182255946295,0.5,-0.033002577946398076,1.5,1.5,2.7509930768357735,2.7509930768357735,0,0,1,0.8111591101605827,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,91,3,NA,NA,NA,91,corrected_fc,0.007150153217568844,3.935370043643792,3.935370043643792,0.007150153217568844,32,0,82.31734608598755,64.87422230476368,17.443123781223886,-47.43109852353979,0.2688760367604907,0.2663199925712695,0.33698579255269745,2.5,0.004550097502088679,31.5,16.75,3.928219890426223,3.928219890426223,0,0,1,0.7623057572997549,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,92,3,NA,NA,NA,92,corrected_fc,0.007150153217568844,2.7263971983073105,2.739359891045284,0.007150153217568844,31,0,57.54125727580784,45.346395333754884,12.194861942052952,-33.15153339170193,0.26892682102507404,0.1771162670039076,0.3876323426885224,1.5,-0.012962692737973569,31.5,2.5,2.7322097378277155,2.719247045089742,0.012962692737973569,0.004744398849950573,0.9952679847652193,0.732262287342187,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,93,3,NA,NA,NA,93,corrected_fc,0.007150153217568844,5.7154081873183,5.7154081873183,0.007150153217568844,32,0,98.08927869882926,73.35864697100654,24.73063172782274,-48.628015243183796,0.33711951827024567,0.12328121316885354,0.3124852675414474,4.5,0.03315785338257271,31.5,16.75,5.708258034100731,5.708258034100731,0,0,1,0.9092113670861042,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,94,3,NA,NA,NA,94,corrected_fc,0.007150153217568844,3.125068294652825,3.138584697246835,0.007150153217568844,31,0,65.26610961984622,51.37181984464451,13.89428977520172,-37.47753006944279,0.27046520479944014,0.27420006176212086,0.27420006176212086,0.5,-0.013516402594010213,31.5,16.75,3.1314345440292666,3.117918141435256,0.013516402594010213,0.004316361208884936,0.9956934720908227,0.7531859560803725,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,95,3,NA,NA,NA,95,corrected_fc,0.007150153217568844,5.839403594895797,5.839403594895797,0.007150153217568844,32,0,110.7397588157273,85.3364154711631,25.403343344564206,-59.93307212659889,0.2976846778049696,0.2422667052886741,0.4609561995944689,1.5,0.045317335691309246,31.5,1.5,5.832253441678229,5.832253441678229,0,0,1,0.805527898110492,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,97,1,NA,NA,NA,97,corrected_fc,-0.0020429009193054792,6.940947395301328,6.940947395301328,-0.0020429009193054792,32,0,122.58351155515832,92.44886563138407,30.134645923774258,-62.31421970760981,0.32596014800147316,0.19669305413687432,0.3501819458631256,4.5,0.06526110827374954,31.5,16.75,6.942990296220634,6.942990296220634,0,0,1,0.8848743837818468,monotonic_increase,10
01.00-resazurin-20260429-freshwater_stress,98,1,NA,NA,NA,98,corrected_fc,-0.0020429009193054792,5.575168706776738,5.575168706776738,-0.0020429009193054792,32,0,114.95454126827306,90.20863125638407,24.745910011889016,-65.46272124449504,0.27431865074593675,0.19771764430080885,0.6947286458246118,2.5,-0.006128702757916216,28.25,4.5,5.577211607696044,5.577211607696044,0,0,1,0.7759942260716867,rise_then_depress,10
01.00-resazurin-20260429-freshwater_stress,99,1,NA,NA,NA,99,corrected_fc,-0.0020429009193054792,4.054917983536623,4.054917983536623,-0.0020429009193054792,32,0,71.24022111398186,53.746446382434485,17.49377473154737,-36.252671650887116,0.3254870955945604,0.03440313817048768,0.27652123157741126,4.5,0.007613668552200803,30.5,16.75,4.056960884455929,4.056960884455929,0,0,1,0.9041105621555799,monotonic_increase,10
01.00-resazurin-20260505-mgig-freshwater-36C,1,6,NA,NA,NA,1,corrected_fc,0.013289036544850474,1.1112507856693905,1.1112507856693905,0.013289036544850474,4,0,3.130046990512107,1.0980814701744934,2.0319655203376135,0.93388405016312,1.850468818142172,0.6177905480231062,0.6177905480231062,0.5,0.09526802550058355,2.5,1.5,1.09796174912454,1.09796174912454,0,0,1,0.6005115395891744,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,10,6,NA,NA,NA,10,corrected_fc,0.013289036544850474,1.8058889722430604,1.8058889722430604,0.013289036544850474,4,0,5.678906333726289,2.164813524809774,3.514092808916515,1.349279284106741,1.6232773717659144,1.3069070839138357,1.3069070839138357,0.5,0.0327135355267385,3.5,1.5,1.79259993569821,1.79259993569821,0,0,1,0.5724053592349041,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,11,6,NA,NA,NA,11,corrected_fc,0.013289036544850474,6.23062015503876,6.23062015503876,0.013289036544850474,4,0,8.642884828349946,1.510243632336656,7.13264119601329,5.622397563676634,4.722841429880843,0.7601328903654486,2.9434662236987816,3.5,0.6869324473975638,1.5,2.5,6.2173311184939095,6.2173311184939095,0,0,1,1.0555530184133013,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,12,5,NA,NA,NA,12,corrected_fc,0.03322259136212624,1.0532780639458683,1.0532780639458683,0.03322259136212624,4,0,2.918726568929257,0.9151299948184949,2.003596574110762,1.088466579292267,2.1894119802161565,0.42723033314029696,0.42723033314029696,0.5,0.014386296443049229,3.5,2.5,1.020055472583742,1.020055472583742,0,0,1,0.634637954128249,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,13,5,NA,NA,NA,13,corrected_fc,0.03322259136212624,1.7110170399742792,1.7110170399742792,0.03322259136212624,4,0,5.286142964312505,1.9598917586539488,3.326251205658557,1.366359447004608,1.6971606676600457,1.1114564355374557,1.1114564355374557,0.5,0.03887579037616562,3.5,1.5,1.677794448612153,1.677794448612153,0,0,1,0.5742910847695282,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,14,5,NA,NA,NA,14,corrected_fc,0.03322259136212624,1.523920265780731,1.523920265780731,0.03322259136212624,4,0,4.831035437430787,1.8268272425249172,3.0042081949058694,1.1773809523809522,1.6444949609759791,1.0418327796234774,1.0418327796234774,0.5,0.016832779623477512,3.5,1.5,1.4906976744186047,1.4906976744186047,0,0,1,0.5670275605574093,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,15,5,NA,NA,NA,15,corrected_fc,0.03322259136212624,1.3670237140565928,1.3670237140565928,0.03322259136212624,4,0,4.228161874212395,1.559585863214572,2.668576010997823,1.108990147783251,1.7110798923872221,0.8725799060602589,0.8725799060602589,0.5,0.019131630198190086,3.5,1.5,1.3338011226944666,1.3338011226944666,0,0,1,0.5724587537309317,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,16,5,NA,NA,NA,16,corrected_fc,0.03322259136212624,1.4545508964113616,1.4545508964113616,0.03322259136212624,4,0,4.1082876896830385,1.4112867019843764,2.697000987698662,1.2857142857142856,1.9110227453475424,0.7609769237676214,0.7609769237676214,0.5,0.08530124809194617,3.5,1.5,1.4213283050492354,1.4213283050492354,0,0,1,0.5999721664553184,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,17,5,NA,NA,NA,17,corrected_fc,0.03322259136212624,1.3077912335226662,1.3077912335226662,0.03322259136212624,4,0,4.100659093344764,1.5445691780087878,2.5560899153359764,1.0115207373271886,1.654888594003417,0.8775854677955204,0.8775854677955204,0.5,0.022746758118101118,3.5,1.5,1.27456864216054,1.27456864216054,0,0,1,0.5650795762189426,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,18,5,NA,NA,NA,18,corrected_fc,0.03322259136212624,0.8239202657807307,0.8239202657807307,0.03322259136212624,4,0,2.5166414980368463,0.8972817879794623,1.6193597100573842,0.7220779220779219,1.8047393045878353,0.4592570220477197,0.4592570220477197,0.5,0.0047115675022650905,3.5,2.5,0.7906976744186045,0.7906976744186045,0,0,1,0.5766459670161469,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,19,5,NA,NA,NA,19,corrected_fc,0.03322259136212624,1.85617833029686,1.85617833029686,0.03322259136212624,4,0,5.947433286893152,2.2986014360733042,3.648831850819848,1.3502304147465436,1.5874138915762357,1.3695209516664881,1.3695209516664881,0.5,0.014682241989068867,3.5,1.5,1.8229557389347337,1.8229557389347337,0,0,1,0.5616258982386618,monotonic_increase,5
01.00-resazurin-20260505-mgig-freshwater-36C,2,6,NA,NA,NA,2,corrected_fc,0.013289036544850474,0.979091103050992,0.979091103050992,0.013289036544850474,4,0,2.9143680087780792,1.0920479136822214,1.8223200950958576,0.7302721814136361,1.6687180775349573,0.657380596787467,0.657380596787467,0.5,0.06105032155810919,3.5,1.5,0.9658020665061415,0.9658020665061415,0,0,1,0.573924299565166,monotonic_increase,5
