experiment,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-1,0.023841720525080823,NA,NA,NA,0.9999981988809002
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-1,0.04826556063670007,NA,NA,NA,0.9997832400867376
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-1,0.049008600347669184,NA,NA,NA,0.9989207072142452
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,2-10,0.32275158666284176,NA,NA,NA,0.0475066292452444
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,3-10,0.27035052770373824,NA,NA,NA,0.06320530998320006
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,5-10,0.27192232630131763,NA,NA,NA,0.060234151077332765
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,6-10,0.287264199083917,NA,NA,NA,0.5999214869903491
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-10,0.2408805953731924,NA,NA,NA,0.2321626587732204
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-10,0.26530443548481164,NA,NA,NA,0.19252678053759364
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-10,0.26604747519578076,NA,NA,NA,0.071979812800672
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,3-2,-0.05240105895910352,NA,NA,NA,0.9996002421869223
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,5-2,-0.05082926036152413,NA,NA,NA,0.9996810705294932
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,6-2,-0.03548738757892478,NA,NA,NA,0.9999996720764218
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-2,-0.08187099128964936,NA,NA,NA,0.994652450075551
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-2,-0.05744715117803012,NA,NA,NA,0.9997281443774568
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-2,-0.056704111467061,NA,NA,NA,0.9992858868595083
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,5-3,0.001571798597579388,NA,NA,NA,1
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,6-3,0.01691367138017874,NA,NA,NA,0.9999999985213861
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-3,-0.029469932330545845,NA,NA,NA,0.9999905660689763
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-3,-0.005046092218926601,NA,NA,NA,0.9999999999960842
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-3,-0.004303052507957483,NA,NA,NA,0.9999999999943976
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,6-5,0.015341872782599353,NA,NA,NA,0.9999999993208873
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-5,-0.031041730928125233,NA,NA,NA,0.9999858813110714
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-5,-0.006617890816505989,NA,NA,NA,0.9999999999651348
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-5,-0.005874851105536871,NA,NA,NA,0.9999999999319331
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,7-6,-0.046383603710724586,NA,NA,NA,0.9999966570753417
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-6,-0.021959763599105342,NA,NA,NA,0.999999992733686
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-6,-0.021216723888136224,NA,NA,NA,0.9999999909998138
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,8-7,0.024423840111619244,NA,NA,NA,0.999999410552058
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-7,0.02516687982258836,NA,NA,NA,0.9999972473432059
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,stability_cv,9-8,7.430397109691178e-4,NA,NA,NA,1
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,10-1,1.6749999999999998,NA,NA,NA,0.25613845360027265
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,2-1,-0.7749999999999959,NA,NA,NA,0.9660042366765165
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,3-1,-0.6749999999999963,NA,NA,NA,0.9504376053667773
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,5-1,-0.09999999999999831,NA,NA,NA,0.9999999621889005
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,6-1,0.7416666666666645,NA,NA,NA,0.9988948203091825
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-1,0.3442307692307711,NA,NA,NA,0.9997726571579061
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-1,-1.2749999999999981,NA,NA,NA,0.6271675155529894
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-1,-0.050000000000001155,NA,NA,NA,0.9999999998491286
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,2-10,-2.4499999999999957,NA,NA,NA,0.05406825917127245
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,3-10,-2.349999999999996,NA,NA,NA,0.020202514510065606
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,5-10,-1.7749999999999981,NA,NA,NA,0.1895794852606959
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,6-10,-0.9333333333333353,NA,NA,NA,0.9963586120375745
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-10,-1.3307692307692287,NA,NA,NA,0.6762077048569082
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-10,-2.949999999999998,NA,NA,NA,0.007611854461093692
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-10,-1.725000000000001,NA,NA,NA,0.22116306769373817
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,3-2,0.09999999999999964,NA,NA,NA,0.9999999924601157
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,5-2,0.6749999999999976,NA,NA,NA,0.9855494333458326
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,6-2,1.5166666666666604,NA,NA,NA,0.924247886887887
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-2,1.119230769230767,NA,NA,NA,0.8433020641089353
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-2,-0.5000000000000022,NA,NA,NA,0.9993305171631215
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-2,0.7249999999999948,NA,NA,NA,0.9773302369774732
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,5-3,0.574999999999998,NA,NA,NA,0.9810886023987571
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,6-3,1.4166666666666607,NA,NA,NA,0.9270235317176225
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-3,1.0192307692307674,NA,NA,NA,0.783122342023921
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-3,-0.6000000000000019,NA,NA,NA,0.9933353972956798
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-3,0.6249999999999951,NA,NA,NA,0.968430313036204
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,6-5,0.8416666666666628,NA,NA,NA,0.9972829910405386
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-5,0.44423076923076943,NA,NA,NA,0.9985257825094427
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-5,-1.1749999999999998,NA,NA,NA,0.7239765175690197
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-5,0.04999999999999716,NA,NA,NA,0.9999999998491286
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,7-6,-0.39743589743589336,NA,NA,NA,0.9999923344642165
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-6,-2.0166666666666626,NA,NA,NA,0.713276605197967
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-6,-0.7916666666666656,NA,NA,NA,0.9982363742048799
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,8-7,-1.6192307692307693,NA,NA,NA,0.41194291327523247
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-7,-0.39423076923077227,NA,NA,NA,0.9993791500975404
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,9-8,1.224999999999997,NA,NA,NA,0.676536548539118
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,10-1,-0.4999999999999982,NA,NA,NA,0.7145201374085548
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,2-1,0.4999999999999982,NA,NA,NA,0.7145201374085548
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,3-1,0.3999999999999986,NA,NA,NA,0.7365961557925451
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,5-1,0.1999999999999993,NA,NA,NA,0.994662304984089
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,6-1,-0.16666666666666607,NA,NA,NA,0.9999904742031158
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-1,0.03846153846153744,NA,NA,NA,0.9999999929786341
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-1,0.5,NA,NA,NA,0.7145201374085508
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-1,0.09999999999999876,NA,NA,NA,0.9999669212179156
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,2-10,0.9999999999999964,NA,NA,NA,0.07111153800232939
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,3-10,0.8999999999999968,NA,NA,NA,0.05158646965710856
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,5-10,0.6999999999999975,NA,NA,NA,0.2678568521897755
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,6-10,0.33333333333333215,NA,NA,NA,0.9988789366234558
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-10,0.5384615384615357,NA,NA,NA,0.7237711912995879
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-10,0.9999999999999982,NA,NA,NA,0.0711115380023285
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-10,0.599999999999997,NA,NA,NA,0.47868841362032877
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,3-2,-0.09999999999999964,NA,NA,NA,0.9999931129198147
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,5-2,-0.29999999999999893,NA,NA,NA,0.9799013572583417
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,6-2,-0.6666666666666643,NA,NA,NA,0.9058494670339358
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-2,-0.4615384615384608,NA,NA,NA,0.859362134696377
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-2,1.7763568394002505e-15,NA,NA,NA,1
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-2,-0.39999999999999947,NA,NA,NA,0.8958353829835771
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,5-3,-0.1999999999999993,NA,NA,NA,0.994662304984089
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,6-3,-0.5666666666666647,NA,NA,NA,0.9456526196739785
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-3,-0.36153846153846114,NA,NA,NA,0.9048455307368786
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-3,0.10000000000000142,NA,NA,NA,0.9999931129198147
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-3,-0.2999999999999998,NA,NA,NA,0.933626228415672
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,6-5,-0.36666666666666536,NA,NA,NA,0.9966016687204682
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-5,-0.16153846153846185,NA,NA,NA,0.9994988339990548
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-5,0.3000000000000007,NA,NA,NA,0.9799013572583409
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-5,-0.10000000000000053,NA,NA,NA,0.9999669212179156
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,7-6,0.2051282051282035,NA,NA,NA,0.999963543229955
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-6,0.6666666666666661,NA,NA,NA,0.9058494670339345
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-6,0.26666666666666483,NA,NA,NA,0.9996573010041668
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,8-7,0.46153846153846256,NA,NA,NA,0.8593621346963745
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-7,0.06153846153846132,NA,NA,NA,0.9999997070482183
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,time_to_peak,9-8,-0.40000000000000124,NA,NA,NA,0.8958353829835748
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,10-1,7.58252985211052e-6,NA,NA,NA,0.9999526179672558
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,2-1,7.146944785991908e-5,NA,NA,NA,0.0014777795187292941
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,3-1,9.804596504647739e-6,NA,NA,NA,0.998550304132058
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,5-1,-2.4306382776037043e-5,NA,NA,NA,0.7058344476950944
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,6-1,8.673885184074887e-5,NA,NA,NA,0.0430623744905958
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-1,-2.97484143556517e-5,NA,NA,NA,0.6044801850505845
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-1,7.128064871168686e-5,NA,NA,NA,0.0015406029417890377
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-1,-3.150196862757648e-5,NA,NA,NA,0.3595309025103324
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,2-10,6.388691800780856e-5,NA,NA,NA,0.035915645644142624
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,3-10,2.222066652537219e-6,NA,NA,NA,0.9999999969784452
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,5-10,-3.1888912628147564e-5,NA,NA,NA,0.6226886479126683
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,6-10,7.915632198863835e-5,NA,NA,NA,0.13941818189361999
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-10,-3.733094420776222e-5,NA,NA,NA,0.5218334121752382
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-10,6.369811885957634e-5,NA,NA,NA,0.03693665917028566
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-10,-3.9084498479687e-5,NA,NA,NA,0.341812246055364
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,3-2,-6.166485135527134e-5,NA,NA,NA,0.011288536804703875
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,5-2,-9.577583063595612e-5,NA,NA,NA,3.6333476692851363e-6
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,6-2,1.5269403980829792e-5,NA,NA,NA,0.9998283725784252
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-2,-1.0121786221557077e-4,NA,NA,NA,7.241119165279919e-6
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-2,-1.8879914823221374e-7,NA,NA,NA,1
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-2,-1.0297141648749555e-4,NA,NA,NA,5.022237529184181e-7
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,5-3,-3.411097928068478e-5,NA,NA,NA,0.25524732756502877
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,6-3,7.693425533610113e-5,NA,NA,NA,0.11210389319194436
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-3,-3.955301086029944e-5,NA,NA,NA,0.2210146619592407
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-3,6.147605220703913e-5,NA,NA,NA,0.01170688725443414
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-3,-4.130656513222422e-5,NA,NA,NA,0.07770556983800125
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,6-5,1.1104523461678591e-4,NA,NA,NA,0.0022890854732530164
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-5,-5.4420315796146554e-6,NA,NA,NA,0.9999930365571437
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-5,9.55870314877239e-5,NA,NA,NA,3.823007349357255e-6
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-5,-7.195585851539435e-6,NA,NA,NA,0.9998514850403541
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,7-6,-1.1648726619640056e-4,NA,NA,NA,0.0018538254713058588
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-6,-1.5458203129062006e-5,NA,NA,NA,0.9998117729741438
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-6,-1.1824082046832534e-4,NA,NA,NA,8.452653178682157e-4
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,8-7,1.0102906306733855e-4,NA,NA,NA,7.583009109080052e-6
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-7,-1.7535542719247798e-6,NA,NA,NA,0.999999999109888
01.00-resazurin-20260415-36C,metabolism_per_area_mm2_measurement,trough_value,9-8,-1.0278261733926333e-4,NA,NA,NA,5.294856277870963e-7
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,10-1,-20.536911277450287,NA,NA,NA,0.8795943347236919
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,3-1,-22.333071813865985,NA,NA,NA,0.821031733946443
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,5-1,-4.321036336292707,NA,NA,NA,0.9999977185879763
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,6-1,-34.887789224847666,NA,NA,NA,0.27366632884988185
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,7-1,-34.14431212198683,NA,NA,NA,0.30108555172122753
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,8-1,-15.159740258332619,NA,NA,NA,0.9780811275794856
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,9-1,-5.60557052207858,NA,NA,NA,0.9999826775465046
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,9b-1,49.60828472115422,NA,NA,NA,0.021366535546845755
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,3-10,-1.796160536415698,NA,NA,NA,0.9999999978256652
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,5-10,16.21587494115758,NA,NA,NA,0.9669969500481498
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,6-10,-14.350877947397379,NA,NA,NA,0.9844640113572045
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,7-10,-13.607400844536542,NA,NA,NA,0.9889696686551421
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,8-10,5.377171019117668,NA,NA,NA,0.9999874465581104
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,9-10,14.931340755371707,NA,NA,NA,0.9800545593395522
01.00-resazurin-20260429-freshwater_stress,corrected_fc,auc_early,9b-10,70.1451959986045,NA,NA,NA,1.3407578634438977e-4
